"date","open_day","close_day","high_day","low_day","volume_day"
2128,13722.81739648,14684,14676,13707,9779.32107690999
2129,14684,15485.54090354,15888,14617.593897,18956.12793652
2130,15485.54090354,15516,15740,15179,6061.83640691
2131,15516,15216,15555.405181,14411,14789.94306812
2132,15217,15700,15844,15134,7480.72841069001
2133,15707,15374.16651104,15720,14841,7454.47859276002
2134,15374,15636.77045868,15700.7319688,15077,4628.35134095999
2135,15636,15886.9350972,16155,15453,11007.00720747
2136,15885,16262,16481,15834.3699454,10520.24169466
2137,16261.46916534,15865,16338,15724,5615.97878839
2138,15865.351019,16018,16151,15715,3533.46417342
2139,16018.0276532,16301,16392,15794,3446.3290657
2140,16302,17032,17081,16275,7326.25702367999
2141,17034,18131,18450,16916,21208.28626207
2142,18130.4729984,17732,18130.4729984,17319,8856.40298687001
2143,17732,18288.61174174,18400,17683,6311.04448327
2144,18289,18649,18945,18178,7814.58605007001
2145,18649.35957645,18128,18879,17645,8979.33764068
2146,18128,18590,18724,18003,7465.49242032
2147,18590,19181,19222,18120,13723.0153107
2148,19180,19275,19400,18629,11455.65485536
2149,19275,17373,19497,16553,29084.03617452
2150,17372.794944,17109,17531,16317,19264.38993741
2151,17108,17159,17287.62541006,16501,6970.81619821
2152,17162,18032.96730858,18244,17134.48933812,6059.92297931999
2153,18032.774848,18815,18818,17937.642976,4956.55337065
2154,18814,18760,19956,18555,23468.98695413
2155,18760,18948.75026846,19510,18279,14838.13533328
2156,18946,19367,19475,18778,5678.36149798
2157,19367,18996,19628,18701,7959.82637478
2158,18996,19033,19182,18498,6069.22657711
2159,19032.34869475,18905.619672,19344,18915,2317.54019245
2160,18905,19191,19463,18905,3759.38149860001
2161,19191,18917,19322,18618,6946.19328282001
2162,18915,18405,18938.01412089,17742,11400.12813801
2163,18405,18060,18630,17935,4442.89657053001
2164,18060,18077.29686,18450.367075,17629,6531.59388845999
2165,18078,18424,18544,17891.19594232,3393.68994932001
2166,18425,19246,19416,18391,5762.27817472
2167,19245.845686,19186.44990174,19385,19008,2792.60835071
2168,19192,19392,19570,19070,4263.2196358
2169,19392,20743.3587613,20819,19317.800536,17651.10995416
2170,20748,23558,23630,20500,24384.65362053
2171,23555,22766,23595.46747015,22224.909696,11054.23026764
2172,22766,23936,24123,22656,8435.43739484001
2173,23936,23718.2638545,24067,23101,7955.43886277001
2174,23717.12011638,22906,24244,21884,16619.67110432
2175,22911,23343,23600,22348,7494.18099998
2176,23343,23546,24144,22855,10650.83918938
2177,23545,23338,23671.74173591,22655,6386.62279479001
2178,23337.081891,24163,24722,22855,10779.70792114
2179,24173,25805,25932,24111,12829.98322488
2180,25804,26857,28244,25552,19341.79866387
2181,26857,27197,27442,25813,8841.89879411999
2182,27197,26481,27218,25859,8050.68397106999
2183,26498,28275.67932,28587,26431,10376.04711862
2184,28276,28538,29286,27557,13245.28993469
2185,28541.55987036,29181,29620,28450,7481.53747900002
2186,29181.635,32698,33067,28716,15003.09094682
2187,32699,32980,34873,30600,24695.67723488
2188,32979.2936076,30846.91768055,33850,28540,26774.47230746
2189,30853.69573322,32510,32861,29861,9717.30223531002
2190,32486,35073,35844,32459,20023.86291332
2191,35062,39558,39764,34282,14538.21419496
2192,39575,41179,41969,36387,29747.5635484001
2193,41169.24017734,40430.62335296,41399,38555,11830.88276402
2194,40438,37915,41399,37085,10727.97644848
2195,37914,33501,38998,30635,47396.0794529101
2196,33504,34632,36656,31311,26417.4040699
2197,34650,34906,35532,32436,15933.13307995
2198,34904,39582,40001,34801,14143.00774232
2199,39582,35813,39915,34500,14573.83503855
2200,35804,37161,37997,34723,13173.08134808
2201,37160,35715,37247,33868,10071.54616327
2202,35717,35731,37555,34842,9224.20058413999
2203,35732.954862,37283,37936.5743351,35608,8631.74324898
2204,37281,34996,37348,33303,14579.1711899
2205,34987,31889,35670,31001,18114.88596433
2206,31876,32201.4551166,32790,28989,18680.07166968
2207,32202,32363,33850,31439.4275088,9008.82122679
2208,32373,31970,33174,31709,5225.6895548
2209,31979,33885,34918,31011,8286.43703441
2210,33895.96453945,32070,34022.07718464,30867.0338669,9855.61004072
2211,32083,30591,32971,29283,13368.59759513
2212,30541,32248,32496,29564,8394.77492955
2213,32253,35985.59417544,38710.69632264,31987,26838.40072547
2214,35985.59417544,34143.149669,36250,32827,11438.57401442
2215,34143,32766,34849,32582,5860.03162635999
2216,32767,33680,34707,32228,5776.91151282
2217,33680,34858,35750,33500,6289.52368516
2218,34874,37051,37244,34855,8960.40756921002
2219,37039.71769636,36907,38750,36222,6559.11787916999
2220,36906,37812,38366,36571.55235544,4212.95030589
2221,37824,40657,40985,37233,9614.65366634002
2222,40650,37865,40669,37350,8563.19031547
2223,37864.13742525,43136,44777,37697.86054491,20437.03049185
2224,43136,46380,48277,42614,16972.51090181
2225,46386,44957,48100,43777,12835.33546311
2226,44951,47313,48386,43917.41935602,8623.47721921999
2227,47316,47805,48945,45851.95356552,12498.31781189
2228,47810,46969,48209,46255,5646.82325355001
2229,46964,48811,49659,46628,7190.33422491999
2230,48802,48522,49289,45730.50181348,9478.48339518
2231,48522,48430,50490,47046,12919.56214724
2232,48430,51347,51772,47812,8454.06065772
2233,51372,51878,52577,50863,7098.09131575
2234,51878,54592,54790,50755,8640.98598358
2235,54598,57087.8403705,57485,54472,11919.36341172
2236,57087,57449,57855,54000,8374.96231490001
2237,57442,52659.11168485,58321.24403166,48255,25282.48344055
2238,52678,47345.38550064,55000,45000,32505.34078541
2239,47365,49780,51354.46137096,45255,14644.53196466
2240,49789,49819,52189,48050,7885.24454093999
2241,49819,47637,50069,44027,22704.03748073
2242,47583.91259352,46959,48407,45038,7960.09292204
2243,46958,43500,47610,43175,12476.04159308
2244,43499,48709,49436,43171,11277.40406716
2245,48706,47782,50148,47340,8592.74861764
2246,47786,51478,52567,47158,8361.30435012999
2247,51474,48796,51777,48599,7913.31274962999
2248,48803,48164,49039,46417,10874.37766408
2249,48164,48103,49489,47159,4844.29801327
2250,48110,50929,51350,48100,5062.16650736
2251,50932,50812,51822,49369,5849.14357897
2252,50791,54019,54839,50788,8935.76343599001
2253,54017,56942,57100,53155,8735.66021878
2254,56911,56711.34297227,57444,54401,8760.98182292002
2255,56712,57300.161568,58266,55183,10796.20602053
2256,57304,60267,60499,56130,11847.28928356
2257,60267,59870,61699,59270,8339.88261738
2258,59866,56011,60734,54566,15354.28711665
2259,56011,55171,57020,53346,10510.82001573
2260,55150,55476,57144,54001,8081.20846855
2261,55467.29272502,59313,60190,55452,9903.62817304999
2262,59301,58929.61926852,59400,56277,6946.23940384
2263,58911.76252962,59191,60000,57800,4357.58735697
2264,59200,57330,59517,55357,11026.12806752
2265,57333.6919968,57019,58525,56222.3610176,5524.08363794999
2266,57042,55745.15265894,57124,52812,9898.90015846999
2267,55745,56343,57212,53580,6964.23725209001
2268,56339,51675,56389,50350,18284.55508976
2269,51673,53830,54091,51300,7552.05559348
2270,53830,55945,56244,53450,5814.05523879999
2271,55958,55900,56655,55341,3380.54732809
2272,55900,57775,58492,54800,11177.11194186
2273,57774.6106978,59091,59523,57135,7745.8925549
2274,59090,59216,59899,56826,7486.79564598
2275,59216,58303,59615,58029,5031.02888287
2276,58302,59250.180821,60190,57955,5690.85458377001
2277,59250.180821,58363,59841,57800,5427.47201391
2278,58356,58170,58727,56500,6946.18864436999
2279,58170,58811.5785582,59250,56850,4998.21767423
2280,58811.2600966,58121,59499,57401,5753.75351871999
2281,58122,56086,58639,55623,8289.32126457
2282,56075.0233505,58090,58155,55555,5418.01524236001
2283,58090,58354,58880,57505,3937.80529287
2284,58354,59922,61243,57900,8567.48449903999
2285,59922,59926.4532225,60722,58450,4930.56144989
2286,59926.099935,59942,61338,59447,6443.34997516999
2287,59942,62781,63476,59841,9629.13517247001
2288,62778,61913,64829,61603,11028.93479985
2289,61937.2086785,62866,63410,61306,5668.13056917
2290,62866.00939863,61641,63845,60005,13436.88147868
2291,61637,60538,62450,59662,7143.22425358
2292,60538,55695,60909,50500,25562.12936302
2293,55676,55758.68152923,57500,54256,9001.78038665999
2294,55753,56435,56575,53337,8308.51973238001
2295,56417,55390,57099,54300,6403.99255664001
2296,55390,53265,55753,52525,10403.39679519
2297,53265,50568,53491,47560,19760.38124101
2298,50569,50772,51314,48852,6508.55976539
2299,50742,49900,51101,49164,5610.47104440001
2300,49878,54006.96639162,54387,47112,14386.8502418
2301,54007.21952847,54787.765266,55334,52708,8490.41379043
2302,54799.720833,54852.24771,55751,53917,4308.60972233
2303,54863.28549,52967,56432,52542,8037.26914646
2304,52966,56963,57259,52377,7473.63397696
2305,56963,57468,58326,56458,5050.23451666001
2306,57457,56621,57994,56050,4143.25323829
2307,56621,57453,58945,56228,6678.69520723001
2308,57413,54461.74980816,57564,53321,10389.0042565
2309,54459,57493,57898,52960,7837.62733913001
2310,57493,55542.029704,58343,55282,10134.71549909
2311,55538,57609.37743162,58635,55300,7355.7279887
2312,57618,59022.70706956,59432.0494217,56800,7426.8471653
2313,59019,57196,59450,56255,8517.86106999998
2314,57213,56571,59589.77113765,56317,9839.95436788001
2315,56570,56769,56777,53844,11904.57112424
2316,56777,54240,58000,53533,8896.50664665
2317,54240,48838,54748,46601.04807999,26373.1595582
2318,48908,50347.45414844,51512,48438,6197.81772588001
2319,50348,47185,50737,47159,9058.68825343999
2320,47185,45956,49870,45136,14555.28684207
2321,45956,44189,46796,42128,40737.69263612
2322,44169,43440.00567658,45800,42444,11991.25938109
2323,43412,39192,43641,29563,64187.07079302
2324,39214,40082,42300,34985,28720.51283501
2325,40079.68545811,36132.88173047,42298.12038263,35554,19742.66697109
2326,36123.69882874,37846.2105683,38956,33552,18052.90839011
2327,37846,32892,38451.21378886,31230,24455.99667727
2328,32925,NA,NA,NA,NA
